review,polarity,subjectivity,cluster
it would very nice for bitmoji to allow other people to customize their own little people,0.266875,0.71875,210
it would be nice  for people to upload  pictures and make it turn in a cartoon bitmoji,0.6,1.0,210
looking at stories and fun to create your bitmoji,0.3,0.2,210
own stories,0.6,1.0,211
but what's up with checking ur own story,0.6,1.0,211
"i have met many poeple on it, for that a 5 star",0.5,0.5,212
"good however, there is a big problem where i get sent a story and it takes too long to load",0.21666666666666665,0.3666666666666667,213
i haven't been able to properly load my story and my messages for two days now!,0.25,0.3625,213
"love snapchat, would love it even more if y'all could create a folder to save gif stickers for future use",0.375,0.45625,214
"i love it but when i record a video and save it, the video rotates around",0.5,0.6,214
i really like this i just want to be able to save like a videos from scribed stories you can always go back and watch it but so far i really love this app!,0.285,0.485,214
it a great way to text,0.8,0.75,215
it is so good to text,0.7,0.6000000000000001,215
i love this but sometime when i send my brother,0.5,0.6,216
"this app need more development with android devices, when i took video by snapchat app, the video not clearly",0.225,0.44166666666666665,217
it a cool app well but why does it video breaks on android phones???,0.35,0.65,217
"posting to my story is off too, it won't post even though my internet connection is really good",0.7,0.6000000000000001,218
"it's not a network problem, cause even with wifi and full bars it still won't load",0.35,0.55,218
i luv it i can do more its not slow any more and i can fine amy one fast,0.35333333333333333,0.5,219
the latest update had made snapchat laggy for android,0.5,0.9,220
latest update messed up my snapchat,0.5,0.9,220
this latest update crashed my app! it will not load on my phone,0.625,0.9,220
"the latest update keeps crashing on my phone, and i might lose my snap streaks",0.5,0.9,220
the latest snapchat update has ruined my entire snapchat experience,0.25,0.7625,220
the latest updates ruined the app,0.5,0.9,220
the camera quality also isn't great since it is just taking a screenshot of the camera's image rather than accessing the camera itself,0.8,0.75,221
"the pictures arent good, it's like your using a different camera when yr on snap",0.35,0.6000000000000001,221
"this app is great!! but i don't like the fact that when you look at the camera, it makes you look like something you're not",1.0,0.75,221
was completely fine before,0.4166666666666667,0.5,222
it worked fine before,0.4166666666666667,0.5,222
most of us are not into masks filters instead we want more of the flower crown or the fire crown like the ones it had before,0.5,0.5,223
that is why i cannot give this app a better rating,0.5,0.5,224
"make the app better, there's really no excuse",0.2625,0.275,224
"snapchat is fun and easy to use; however, there have been some complications with my memories, l have tried to open memories, and the app proceeded to close",0.24444444444444446,0.5111111111111112,225
my experience was good but rather using snapchat i would go for other apps becauce my filters were working good but after the the new update my filters gone away,0.35284090909090904,0.5073863636363637,225
i love snap but after getting my s10 the camera on the app just absolutely will not focus on anything,0.35,0.75,225
i love snapchat but everytime i click into a filter it shuts itself off and goes back to normal screen,0.21666666666666667,0.4166666666666667,225
i enjoy using snapchat but after about 2 days of downloading the app it completely stops notifying me of anything,0.25,0.45,225
"its a good camera,ireally like it so much",0.44999999999999996,0.4,226
good all pictures,0.7,0.6000000000000001,226
it's good and best for photos,0.85,0.45000000000000007,226
good quality pictures,0.7,0.6000000000000001,226
i love the photo quality,0.5,0.6,226
it is very good all pics are nice,0.7549999999999999,0.8900000000000001,226
and its gives the photos i just love that,0.5,0.6,226
i loved it and d pic are beautiful,0.7749999999999999,0.9,226
love it you can take cute picture,0.5,0.8,226
"come on guys! most people have phones with large screens, take advantage of that",0.35714285714285715,0.4642857142857143,227
i have verizon the note 9 always full bars so i know it has nothing to do on my end,0.35,0.55,228
its been great but then it gives me problem whenever i wanna view my pictures from my story,0.8,0.75,229
it was great until it started crashing every time i open a photo,0.4,0.625,229
v good but some issue during watching story,0.7,0.6000000000000001,230
"works quite well, much better since the recent updates",0.25,0.375,231
and day to day it is update which is the best feature in this,1.0,0.3,231
love the themes and taking pictures and adding to my story,0.5,0.6,232
i love watching the stories from their day,0.5,0.6,232
and awesome things on snapmap are halloween decorations and features,1.0,1.0,233
good application for pic efforts,0.7,0.6000000000000001,234
it takes really nice pic,0.6,1.0,234
very nice apk this is the best pic clicker,0.89,0.65,234
straight up supporting prostitution (literal) and has just turned into advertising and data collection galore,0.225,0.325,235
but it would also be rlly cool if u had hoodies for clothes on our bitmojis too,0.35,0.65,236
great app! i can totally personalize my photos!,0.5,0.75,237
good app for taking pics,0.7,0.6000000000000001,237
nice app for click pictures and selfies,0.6,1.0,237
the app is just awesome for taking pictures,1.0,1.0,237
it's good app but can anyone please tell me where the clicked photo goes?,0.7,0.6000000000000001,237
and this app is best in clicking photos,1.0,0.3,237
great app and filters is amazing,0.7000000000000001,0.825,238
sir your app is really amazing app n amazing filters ,0.6000000000000001,0.9,238
"great app, fun to play with all the different filters",0.3666666666666667,0.5166666666666666,238
it is amazing aap we can click beatiful photo there are so so amazing filters,0.6000000000000001,0.9,238
"love the app, the filters are so awesome",0.75,0.8,238
a very good app and love the filters out there that's juzzz ,0.705,0.6900000000000001,238
great app love it great filters,0.7000000000000001,0.7000000000000001,238
it's one of the best apps you can take cool pictures and even make your own filters,0.65,0.65,238
it is the best app to ft and text and has the best filters check this app out,1.0,0.3,238
its good in this app there are many beautiful filtera,0.6833333333333332,0.7000000000000001,238
software needs to be updated to be more compatible for samsung users,0.5,0.5,239
"they need better support for android and need to redesign their software for the camera, quite frankly it's s***",0.5,0.5,239
"i just got the latest update, and now my back camera looks zoomed in before i take the picture on the main opening screen",0.2222222222222222,0.41111111111111115,240
"today it started flipping my photos after adding them to my story, similar to how the front-facing cam on most default cameras will flip a selfie after it's taken",0.25,0.45,240
snapchat should be able to go live ,0.3181818181818182,0.5625,241
i have uninstalled and re-installed the snapchat app many times,0.5,0.5,241
"i have the latest version and still get a message saying "" please update snapchat in play store to view it",0.5,0.9,241
there are two ways i think it could be better,0.5,0.5,242
i would really love to use both,0.5,0.6,242
the camera ran smooth and it felt like a good 60fps and i loved it,0.6,0.6333333333333334,243
the selfies are mind blowing and i love it 😍😍😍😘,0.5,0.6,243
it's the best ever i use it to take beautiful pictures and videos and it works just fine,0.7555555555555555,0.6,243
but recently a change in front has brought one that i'm in love with but my friend has lost the one she loved,0.39999999999999997,0.5499999999999999,244
"🤬 after reading many of the comments, we all seem to be having the same issue",0.25,0.3125,245
there are many users reporting the same problem,0.25,0.3125,245
"user friendly, for the older clients",0.2708333333333333,0.41666666666666663,246
i have a galaxy s10 which has one of the most solid cameras on the market,0.25,0.3,247
there is no snapchat icon any more,0.5,0.5,248
right now i cant even log on or send snaps,0.2857142857142857,0.5357142857142857,248
i cant place one or more filter on my snaps,0.5,0.5,248
bring back the good day with heart filter,0.35,0.30000000000000004,249
"maybe you should be able to save filters you love or heart them, or maybe search for them! that would be cool",0.4916666666666667,0.625,249
"i cant even discribe how much i love this app, its amazing",0.55,0.75,250
its amazing words can't express how much i love this app,0.55,0.75,250
i love all the different faces you should do more of those 360 screens like the one you did near halloween😊😊😊😊😊😊😊😊,0.275,0.525,251
i love snap it is the best its a new way u an makw friends,0.5454545454545454,0.4515151515151515,252
😶 bring back 'nearby snap' 😡 this could be a useful way to meet cool people,0.21666666666666665,0.21666666666666667,252
"also a nice place to make new friends, have snapstreak and many more",0.4340909090909091,0.6136363636363636,252
it was beautiful lovely epic lit and entertaining filters,0.48750000000000004,0.7124999999999999,253
its awesome filters are lit,1.0,1.0,253
snapcaht now works better on my s9 ,0.5,0.5,254
"snapchat is great, love all of the filters",0.65,0.675,255
i love it because you can choose from diffrent filters and you can create one to,0.5,0.6,255
its a very good app i can just use any filter and also save it with my photos ,0.9099999999999999,0.7800000000000001,255
"snapchat is just way too sweet,i love this app they update filters erryday🌻",0.5,0.6,255
many bugs like hang apart and not ading snaps,0.5,0.5,256
ao kindly search aome solution for mobile hanging 😊,0.6,0.9,257
can use this for chatting n as well as taking cute pics,0.5,1.0,258
it is the best i can talk to my friends without minutes and it can be really use full to take cute pictures with a friend,0.5125,0.5125,258
it's real cool like how i can call and text also send 1 time videos,0.5249999999999999,0.9750000000000001,259
i love snapchat! i love the texting features and your story and of course the camera and their lenses,0.5625,0.6,259
i love it cause you can make photos and texts,0.5,0.6,259
having fun texting and sending pictures,0.3,0.2,259
love it!!it changes filters every once in a while and its very satisfying,0.575,0.8,260
best the filters are getting better day by day 🙌,0.75,0.4,260
a gd app for mkng ur day memorable by tkng pics,0.5,1.0,261
and i would like to be able to add music to my videos,0.5,0.625,262
good app the sticker are prefet,0.7,0.6000000000000001,263
"i love the app, but as a beta tester i think a good idea might be a multiple removal system",0.39999999999999997,0.4000000000000001,263
latest update crashes the pixel 3,0.5,0.9,264
"and gboard gif no longer works, another great update",0.8,0.75,264
broke after latest update,0.5,0.9,265
uses more data than facebook,0.5,0.5,266
it's funny and cute,0.375,1.0,267
it is funny and fun and cool,0.3,0.6166666666666667,267
amusing and funny,0.425,1.0,267
i don't know how to fix this and help would he great,0.8,0.75,268
easy fix but they wont seem to fix it,0.43333333333333335,0.8333333333333334,268
i love it but i think there is a bug,0.5,0.6,269
"i love it!!!! but right now, it's misbehaving",0.6428571428571428,0.5678571428571428,269
it would be great of this issue was fixed,0.45,0.475,270
for the love of goodness can you just fix the problem and keep it fixed?!,0.3125,0.4,270
be awesome if there was a fix for this,1.0,1.0,270
"very fun app, now if they had a calling feature it would be awesome",0.6950000000000001,0.63,271
snapchat on iphone are so much better,0.5,0.5,271
"i have a newer phone and would like this to be looked into more, other than that great app!",0.4583333333333333,0.5416666666666666,271
this is a good app for social interaction with friends but since i have made an account,0.36666666666666664,0.33333333333333337,272
i love this app you cane call friend play games and text youre friend and thear story,0.5,0.6,272
i joined snapchat in 2016 and now it's 2019 ending soon i have really nice experience using the app having number of streaks wirh my friends and family along with verified email and mobile number,0.6,1.0,272
love this app it's for people that just start using social media,0.26666666666666666,0.3333333333333333,272
very good app its my main messaging app but i would love if it had a feature like kik where u can find new friends and have a few minutes to chat and see if u wanna add each other,0.23133838383838382,0.440479797979798,272
its a good app you should download you can literly be like to cute on the filters and chat with friends and you could post a quik vid of what your doing chat with friends like omg and call,0.6,0.8,272
great app! great app to chat with freinds and family ! takes fantaxtic selfies! you should get this app ,1.0,0.75,272
i find the lenses really helpful almost like they have replaced my makeup and i dont have to worry about putting on makeup to get a nice snap,0.4,0.6,273
i mean its pretty good and the filters are good but on my old phone (samsung galaxy edge 6) it drained a bit but now i have got a new phone (samsung a70) so i dont need to worry anymore,0.262310606060606,0.5903409090909092,273
i've been using snapchat for a few years now and i've really enjoyed it and ever since the option for uploading images from camera roll has been here it's been great,0.3666666666666667,0.5166666666666666,274
i love snapchat and i use it daily,0.25,0.3,274
i really enjoy snapchat and i use it quite often,0.4,0.5,274
~soooo much fun with the children & pets!~,0.375,0.2,275
cute and fast connection,0.35,0.8,276
fun! nice way to communicate,0.4875,0.6,276
great communication skills with fun and laughter,0.55,0.475,276
it was working fine until this update,0.4166666666666667,0.5,277
was really great and easy to use until today when it auto updated,0.6166666666666667,0.7916666666666667,277
snap was doing great until recent update,0.4,0.5,277
i just let it as first cos i think it just need some updating but nah,0.25,0.3333333333333333,277
"it's great, but i miss the self streak",0.8,0.75,278
it is good but the features i like the most disappear ,0.6,0.55,278
there are lots of stickers which make our photos more and more attractive,0.6,0.6666666666666666,279
nd have a good quality of pictures clicking nd more stickers,0.6,0.55,279
this app is amazing it have many stickers it's awsome,0.55,0.7,279
mind blowing 😇😇😇may be u should try and check it out u will know how's it instead i say u better u check it,0.5,0.5,280
was great until the last update,0.4,0.4083333333333333,281
everything was great till this last update,0.4,0.4083333333333333,281
can u please give us s permanent selection for sending snaps to previous chats so that it is easy for us to send snap by clicking once better than selection of everyone,0.2555555555555556,0.5,282
please add select all option for sending snaps so it will be veryy easy and reliable for us to send snaps frequently to all ps,0.26666666666666666,0.5666666666666667,282
good when looking for more snap filters i would pelrefer a serch bar of some sort also i cant send message to one person and my story is forever loading,0.6,0.55,283
videos never send or upload to story which often makes the app or certain chats unusable,0.21428571428571427,0.5714285714285714,283
it was working fine and than it just wouldn't let me send voice memos or videos well i can call and send videos but,0.4166666666666667,0.5,283
"wont allow me to video chat anyone, whether i call them or vice versa, used to work just fine before the most current update",0.3055555555555556,0.4666666666666666,283
"took a full 15 seconds to open, a full 15 seconds to change between screens",0.2333333333333333,0.5333333333333333,284
i was on it for 4 days worked fine,0.4166666666666667,0.5,285
old filters are good,0.39999999999999997,0.4,286
old filters were too good,0.39999999999999997,0.4,286
i cant be able to find blue color tone filter,0.25,0.3625,287
the sound on videos is not working anymore in my galaxy s8 !,0.5,0.4,288
used to be good,0.7,0.6000000000000001,289
previous one was the best,0.4166666666666667,0.23333333333333334,289
i used to love it,0.5,0.6,289
love this app😍😘❤️❤️❤️,0.5,0.6,290
it is gorgeous and i love it😍😍,0.6,0.75,290
i really love snapchat❤❤❤❤❤,0.5,0.6,290
really love it😍,0.5,0.6,290
love this app❤💯,0.5,0.6,290
great but buggy as all hell,0.8,0.75,291
this app is very good when one has nothing to do,0.9099999999999999,0.7800000000000001,292
its a very good mobile app and helps you so much there is no stress,0.5549999999999999,0.4900000000000001,292
it's a very good app an it doesn't take a lot of data,0.9099999999999999,0.7800000000000001,292
it's a great app but i'm extremely dissatisfied with the newest update,0.3375,0.875,293
it's nice yes but the new update is making my snpachat crash i don't know why 😑,0.36818181818181817,0.7272727272727273,293
its fun to play on the new update kind of doesnt help but id reccomend,0.34545454545454546,0.5181818181818182,293
i loved ths app until they wouldnt help me get my account back,0.35,0.4,294
"your app is so laggy after the whole update , fix the lag and i'll enjoy your app again ",0.30000000000000004,0.45,294
i love smapchat personally nif i think it has a bug because everytime i click on the app it crashes and my phone freezes,0.25,0.44999999999999996,294
this app was great for me until i realized that this update will not come on my phone! i feel like i've been cheated out of the app and i really want this to be fixed,0.43333333333333335,0.3833333333333333,294
its an easy fun way to entice my kids and grandkids into keeping in touch,0.3666666666666667,0.5166666666666667,295
great for keeping in touch with grandkids,0.8,0.75,295
cool but please any more cool filters,0.39999999999999997,0.6,296
love this aap please start giving new filter,0.3181818181818182,0.5272727272727272,296
in the latest update they decided to remove the colour bright red from the drawing palette,0.4000000000000001,0.5666666666666667,297
whenever i want to take a photo its like the lottery if i am able to send it,0.5,0.625,298
amazing app easy to communicate n has many fun things within the app,0.45833333333333337,0.6083333333333334,299
this is a good app sometimes some technical difficulties but overall a good app to interact with others,0.35,0.32500000000000007,299
it's a great app and lots of fun apart from the small issues i have,0.2833333333333334,0.45,299
everything else seems to work okay except for the voice or video calls,0.5,0.5,300
perfect video chat sometimes slow but works fine,0.37222222222222223,0.6333333333333333,300
it's very nice for taking selfies or any kind of photo,0.69,0.95,301
actual camera works fine,0.20833333333333334,0.3,301
it s perfect for pictures,1.0,1.0,301
you can take great pics,0.8,0.75,301
its good for taking pictures,0.7,0.6000000000000001,301
pretty despicable business practices,0.25,1.0,302
edit and or build our own ,0.6,1.0,303
"the original look was always mine, and my entire school's favorite",0.2916666666666667,0.7916666666666666,304
your upgrade took an awesome program and flushed it down the toilet,0.27037037037037037,0.42962962962962964,305
or atleast it doesnt seem like it did cus all it did was repeat the snap and the replay was silenced but not the first time it played,0.25,0.3333333333333333,306
"my snaps always replay the first video sound over my other clips so it just seem like the first video is playing through the whole snap, that the only reason i rarely snap!!!",0.22299107142857144,0.5345238095238095,306
the snapchat is very appropriate for me in order to take pictures,0.65,0.65,307
my camera works perfect when not in snapchat,1.0,1.0,307
bt it's kind girlish though,0.6,0.9,308
i have lost fires with so many friend,0.5,0.5,309
"ive been waiting for months for a fox filter to pop up and next thing i know, all my friends have one with a swaying tail and its glittery and cute, i go in and i have nothing",0.25,0.5,310
love the filters there amazing,0.55,0.75,311
really great filters 👌👌👌,0.8,0.75,311
it's filter are amazing 💕😍,0.6000000000000001,0.9,311
the filters are great,0.8,0.75,311
i do enjoy the filters though,0.4,0.5,311
it's really kool and it has nice filters,0.4,0.6,311
nice filters,0.6,1.0,311
it really has a good filter in it,0.44999999999999996,0.4,311
i haven't save my snaps yet and i really want to save it to the camera roll!please fix asap! thank you! i rate it 5 star after the problem is fixed😁,0.3125,0.2,312
favouring your top 5 to keep on the scroll bar when you are editing a picture,0.5,0.5,312
too many updates,0.5,0.5,313
soo many updates,0.5,0.5,313
"excellent app, my only problem is with the excessive amount of data that is consumed by it",0.25,1.0,314
good app but uses a lot of mobile data,0.7,0.6000000000000001,314
its a good app in all but it takes a lot of ram space up,0.7,0.6000000000000001,314
it's a nice app to have but the problem is you can't use it without data,0.6,1.0,314
e via quick add),0.3333333333333333,0.5,315
let me go to the quick add,0.3333333333333333,0.5,315
love the filters but us bsry low on downloading stories a d filters,0.25,0.44999999999999996,316
it's so fun to use and txt,0.3,0.2,317
"its really cool! u can take really cute pictures with all the filters and edits and not just that it has daily mail, shows ect",0.3125,0.5499999999999999,318
this is amazing cause u can talk to freinds and all the filters are so cool and it isn't just 4 phones,0.47500000000000003,0.775,318
it is so much fun,0.3,0.2,319
good bit of fun,0.5,0.4,319
it's fun an entertaining !,0.4625,0.44999999999999996,319
fun to use,0.3,0.2,319
fun and lots of cool options!,0.36875,0.42500000000000004,319
so much fun to use,0.3,0.2,319
i love you snap chat but i'm going to need yall to fix a bug,0.5,0.6,320
i love snapchat but please fix that bug,0.5,0.6,320
"usually love snapchat, but i think y'all need to fix a bug",0.5,0.6,320
indicate that there are many active members of discord but also many new members,0.25075757575757573,0.5136363636363637,321
it very good but for a next update can u make groups for the list of names cause it take a me for ever to find someone,0.45499999999999996,0.39000000000000007,322
the app automatically turns your volume ul to full on ads between stories,0.35,0.55,323
if these get sorted or at least the music one would be happy,0.25,0.7,324
you focus the updates and everything for apple products and we get the older versions and a lot more bugs,0.3333333333333333,0.41666666666666663,325
well i logged off and then on again and it had updated itself to an older verison of itself! who else has had this problem?,0.20833333333333331,0.3333333333333333,325
build a better consumer product honestly,0.55,0.7,326
i dont know why it doesn't work on my phone cause it works fine on my sisters phone,0.4166666666666667,0.5,327
it looks far better than before,0.3,0.75,328
i think that would make it tons better,0.5,0.5,328
okay so i had problems with my account being locked for some reason but they got that sorted out,0.5,0.5,329
very easy to use,0.5633333333333334,1.0,330
"perfect is very good to use ,easy to understand",0.7811111111111111,0.8711111111111113,330
it's so easy and convenient,0.43333333333333335,0.8333333333333334,330
it is a wonderful app to have will always have it,1.0,1.0,331
it can work completely fine for a while and when it does it is a good app,0.5583333333333333,0.55,331
it's a good app for starters,0.7,0.6000000000000001,331
usually this app is superb,0.375,0.625,331
"just love it, no problem with it, have it for 3 yrs",0.5,0.6,332
best app ever! it's features being different nd unique are jxt amazing🔥,0.4583333333333333,0.6333333333333333,333
"for the latest update crashing on google chrome for no reason, it is now a 2 star",0.5,0.9,334
it's really cool but all the filters make you look like a chick,0.35,0.65,335
these are the things we would prefer to be fixed before trying to add new features!!!!,0.21645951704545452,0.32727272727272727,336
if they are going to update it then they need to make sure that the damn thing will work after,0.5,0.8888888888888888,336
i might not be able to open it beacsue i need to 'update' it,0.25,0.5625,336
they do have a beta for android which makes it better but they still show way more support for ios,0.5,0.5,337
this app is amazing but going from ios to android makes some changes really evident,0.42500000000000004,0.575,337
i have had it for years 6 years now and i appreciate the good times i've had with this app,0.7,0.6000000000000001,338
its a great app had it for 6 years now,0.8,0.75,338
"please fix that to the original, where all you had to do was use 2 fingers to shrink the size and it actually worked first try",0.20833333333333334,0.39444444444444443,339
i love it!! but i really want to crop it and rotate after take a picure only iphone has it!,0.32708333333333334,0.6,340
its pretty much like whatsapp but you can see when each others birthday ,0.225,0.6,341
its a really good app to use to communicate thats why i love it i can communicate with friends and family,0.6,0.6000000000000001,342
love this app it helps me keep in contact with friends and family and it's always been a useful tool to take pictures and have fun with my friends i appreciate this app very much!!,0.3765625,0.265,342
i like this app a lot it's very useful if you want to connect with your friends while apart,0.39,0.0,342
this app is helpful bcause it's good and easy to communicate with friends and family,0.5666666666666667,0.7166666666666668,342
i love this app it's the best it helps me keep in touch with my friends,0.75,0.44999999999999996,342
a great app that all of your friends probably have so its a great way to keep in touch,0.8,0.75,342
i love this app it is a good way to communicate with your friends and family and it is also a good way to communicate with people all around the world because it is a universal app,0.475,0.45000000000000007,342
i like this app! fun to share messages with friends and family,0.3,0.2,342
love it so much my favorite app to use to communicate with my friends,0.5,0.8,342
i love this app it is a great way to get ahold of friends and family 😊,0.65,0.675,342
i love the app because i can communicate with my friends,0.5,0.6,342
honeslty instagram is better than any app in the world nothing can beat it,0.5,0.5,343
best social media out there,0.5166666666666667,0.18333333333333332,343
they take you to links where the stories aren't nearly as interesting as the title would suggest,0.5,0.5,344
my own stories don't play properly,0.3,0.55,344
love love love it,0.5,0.6,345
love it❤❤❤,0.5,0.6,345
my oneplus 7 gets freezes lots of time while using this particular app!!!! please fix this,0.4069010416666666,0.3333333333333333,346
i tried many things but it just wouldn't help,0.5,0.5,347
i have tried many ways to get it working again and nothing seems to help at all,0.5,0.5,347
snapchat is really good but it takes a while to load,0.7,0.6000000000000001,348
snapchat is ok but sometimes it takes too long to download,0.225,0.45,348
soon you'll be right there with myspace lol,0.5428571428571429,0.6178571428571429,349
it's good but my camera quality is not that good,0.7,0.6000000000000001,350
"my experience is not that good because when you take some pictures it didn't save in your ""gallery or photos"" but it has good quality",0.7,0.6000000000000001,350
i love this app!! 💯 but for some resason i keep getting kicked out please fix it 😩,0.78125,0.6,351
i love this app i use it all the time! it recently started bugging out and crashing,0.3125,0.425,351
other than that i love the app and hope there is an update!!!,0.42578125,0.4875,351
a very good experience,0.9099999999999999,0.7800000000000001,352
very good experience,0.9099999999999999,0.7800000000000001,352
it is great to just relax and talk,0.8,0.75,353
this problem might have something to do with the fact that my tablet is cheap,0.4,0.7,354
it is nice but atleast let the age allow start from 10+,0.6,1.0,355
if you could please get back to me asap that would be great,0.4,0.375,356
"and i play pubg mobile, which is easily 2gb",0.43333333333333335,0.8333333333333334,357
honestly this app is full of bugs,0.475,0.7250000000000001,358
the app has become full of bugs,0.35,0.55,358
honestly snapchat has been great but the passed few months i've noticed that nothing in the app loads correctly or fast enough,0.27999999999999997,0.5700000000000001,359
"i loved snapchat earlier bur now, my bitmojis are not loading since the update",0.35,0.65,359
i was enjoying this app not until i tried updating it and it has been mal functioning since then,0.5,0.6,359
"i love snapchat, but now it keeps exiting on me, it never did that on the old update",0.3,0.4,359
"i love this app so much, all of the lenses are so cute and sometimes funny!",0.378125,0.7,360
"other than that, it is still my favorite messaging app with the disappearing snaps, fun filters, and interesting stories",0.29375,0.51875,360
"things like the magic eraser, accurate scissors, saving stocker packs and boomerang video",0.45000000000000007,0.8166666666666667,361
snapchat is great but recent update is buggy,0.4,0.5,362
usually happy with snapchat but alil upset is to why?? maybe updating,0.8,1.0,362
okay there has multiple problems with snapchat but this update really pulled it off,0.2333333333333333,0.2333333333333333,362
"no terribly, glitchy problems with snapchat until the latest update",0.5,0.95,362
"snapchat is awesome, but lately it's been messing up",0.35,0.8,362
all you need to do is get all this fixed and the app would be perfect,0.55,0.6,363
i really enjoy the app so tafadhali just fixed it,0.25,0.35,363
since the latest update mines has done the same thing,0.25,0.5125,364
tapping the screen top focus doesn't help,0.5,0.5,365
the s10 has a very good camera please optimize it so i don't get capped on for my pictures on snapchat looking like i shot it on a potato,0.9099999999999999,0.7800000000000001,366
"i don't want to buy an iphone just so i can send a message to my friend asking what the math assignment was, or send picture of a funny face",0.25,1.0,367
super glitchy on my google pixel 3,0.3333333333333333,0.6666666666666666,368
i get that snapchat isnt the best for android devices but even still i was able to use it with a previous androind i had,0.4444444444444444,0.36388888888888893,369
i previously had the iphone and it was amazing to use snapchat with ios,0.21666666666666673,0.5333333333333333,369
probably the best app! but i have a problem regarding my app! i registered a problem but they haven't reached me yet!,1.0,0.3,370
my messages sometimes don't send (with strong internet connection) and it keeps saying it's updating every time i open the app,0.21666666666666665,0.6166666666666667,370
"latest update has an issue, sometimes the app won't boot up properly",0.25,0.5,370
it is cool but fix you gps,0.35,0.65,371
love this app all the features are amazing,0.55,0.75,372
amazing you can do everthing i love this app,0.55,0.75,372
the app is just amazing,0.6000000000000001,0.9,372
it's an amazing app with wonderful features loved it!!,0.8666666666666667,0.9,372
this app is so awesome and very beautiful,1.0,1.0,372
it just so good to communicate with your friends and family you should try it,0.7,0.6000000000000001,373
really good for me to interact with my distant friends and family,0.3,0.47500000000000003,373
it's a fun way to keep in touch with family and friends,0.3,0.2,373
it is very good it lets me take good pictures and it lets me chat to my friends and family,0.8049999999999999,0.6900000000000002,373
great with communicating with friends and family,0.8,0.75,373
it's great to talk to friends or siblings that's why i love it,0.65,0.675,373
better to lighten it up and keep things simple,0.25,0.4285714285714286,374
! which has more stickers,0.5,0.5,375
awesome way to talk to my kids!! my son doesnt have an active cellphone but he has wifi so when hes connected to wifi we can communicate on snapchat,0.43333333333333335,0.8,376
great app but i don't know how to turn on ghost mode ! is it because this is a tablet? ?🙎🙍,1.0,0.75,377
"my asus zenfone max pro has a built-in selfie led light, but it can't use in snapchat",0.4,0.7,377
they have resolved many of the issues and feature changes have been reverted in some cases,0.5,0.5,378
the ram management has greatly improved,0.8,0.75,379
default camera setting is fine,0.4166666666666667,0.5,380
best app ever! i can message my friends and not have to wait until i get a number and other stuff and i dont use facebook ever,0.4375,0.3375,381
"ok yeah the apps fun and all but, it goes into your gallery and when you fix the problem and try to go back om it won't let you in",0.26666666666666666,0.2333333333333333,382
nice and organize way of staying in touch with everyone,0.6,1.0,383
very good for socialising,0.9099999999999999,0.7800000000000001,383
very good for communicate,0.9099999999999999,0.7800000000000001,383
great way to communicate in all facets,0.8,0.75,383
i didn't like it at first but the more i played with it i figured stuff out i got it so i could facetime with my son to see where he is at all times lol,0.5166666666666667,0.5111111111111111,384
had an amazing experience clicking pics using it,0.6000000000000001,0.9,385
its an amazing app to use for chatting and taking pictures!,0.7500000000000001,0.9,385
it is a good app to talk and it takes good pic,0.7,0.6000000000000001,385
but although a very good app👏👏👏,0.9099999999999999,0.7800000000000001,386
good concept though,0.7,0.6000000000000001,386
it's good but it gets kinda eh,0.7,0.6000000000000001,386
not too perfect but it was a great experience,0.9,0.875,386
only if there could be an option to mark your favorite filter and use forever,0.25,1.0,387
"there should be an option to save your favorite filter so that the ones we love the most, never disappear",0.5,0.7000000000000001,387
also the time that i receive a message is completely off by hours of time so that isn't accurate as to when i do receive it,0.25000000000000006,0.5166666666666667,388
i loved those fonts please figure it out,0.7,0.8,389
it would be great for so many people who have a font they favourite!,0.7125,0.625,389
it's a good app but when i unstalled snap chat and installed it again and put my right password and account it didn't take me to my anccount,0.4928571428571428,0.5678571428571428,390
it's a great app but i can't get certain filters,0.5071428571428571,0.6607142857142857,390
"it's an overall good app, but why isn't it letting me log in???",0.35,0.30000000000000004,390
it's good but they all remove and brings a new one,0.41818181818181815,0.5272727272727273,391
peroit pooh love it and bacause this app is fire,0.5,0.6,392
this app is great!!! now i can actually text people that i know who live far away but don't have my phone number,0.3090909090909091,0.5875,393
but its really fun to text people that dont live around and fun to take pictures,0.24545454545454545,0.3,393
this app is great but the thing is that i have two account and only one of them has the new color pallet with pastels and more but my other account only has the normal pallet with original colors,0.22954545454545455,0.6849431818181819,394
"it is good and everything but my snapchats arent sending through, my snapchat streaks arent coming through, i cant view my story or my friends, i cant log in again",0.7,0.6000000000000001,395
"great app, but i cant open my friends snaps since last week",0.26666666666666666,0.4388888888888889,395
snapchat has been a way for me to communicate to my friends for years but recently i haven't been able to use the snap code feature or even receive friend requests let alone send them out,0.25,0.4375,395
"generally a great app, but as of recently i have to constantly uninstall and reinstall because it won't show me snaps of close friends",0.26666666666666666,0.4444444444444444,395
as soon as i installed the aap it started hanging and we were not being able to use the filters,0.5,0.625,396
becoz its hang very much,0.26,0.26,397
thanks snapchat developers! you guys are great!,0.625,0.475,398
"thanks snapchat! the servers are perfect!! ill ""definitely"" keep using your ""wonderfully"" ""crafted"" ""app""",0.35,0.74,398
also nice dark purple too!,0.20625,0.7,399
they come out blurry all the time when my regular camera works fine,0.20833333333333334,0.28846153846153844,400
